,date,time,code_call,code_put,price_call,price_put,delta_call,delta_put,d2e,k_x,timeleft,gamma,gamma_percentage,vega,theta,rho,iv,k0,r,code_x,cp,k_y,contract_unit,expire_date,atm,expiration_state,code_y,exchange,close
14966,2020-11-20,0 days 14:55:00,10002479.SH,10002488.SH,0.7604,0.0011,0.9995,-0.0005,23.0,2.661,5.0,0.0061,0.0002,0.0,0.0014,0.0025,0.2499,-0.2631,-0.1256,10002479.SH,C,2.661,10145.0,2020-12-23,0.0,1.0,510050.SH,,3.462
14967,2020-11-20,0 days 14:55:00,10002480.SH,10002489.SH,0.7152,0.0012,0.999,-0.001,23.0,2.711,5.0,0.0126,0.0004,0.0,0.0012,0.0026,0.2499,-0.2445,-0.1114,10002480.SH,C,2.711,10145.0,2020-12-23,0.0,1.0,510050.SH,,3.462
14968,2020-11-20,0 days 14:55:00,10002481.SH,10002490.SH,0.6603,0.0012,0.9977,-0.0023,23.0,2.76,5.0,0.0268,0.0009,0.0001,0.0014,0.0026,0.2499,-0.2266,-0.1292,10002481.SH,C,2.76,10145.0,2020-12-23,0.0,1.0,510050.SH,,3.462
14969,2020-11-20,0 days 14:55:00,10002482.SH,10002491.SH,0.6179,0.0014,0.9958,-0.0042,23.0,2.809,5.0,0.0471,0.0016,0.0001,0.0012,0.0027,0.2499,-0.209,-0.1099,10002482.SH,C,2.809,10145.0,2020-12-23,0.0,1.0,510050.SH,,3.462
14970,2020-11-20,0 days 14:55:00,10002483.SH,10002492.SH,0.5667,0.0018,0.9917,-0.0083,23.0,2.859,5.0,0.0853,0.003,0.0002,0.0012,0.0027,0.2499,-0.1914,-0.1147,10002483.SH,C,2.859,10145.0,2020-12-23,0.0,1.0,510050.SH,,3.462
14971,2020-11-20,0 days 14:55:00,10002484.SH,10002493.SH,0.5131,0.002,0.9845,-0.0155,23.0,2.908,5.0,0.1472,0.0051,0.0004,0.0013,0.0027,0.2499,-0.1744,-0.1292,10002484.SH,C,2.908,10145.0,2020-12-23,0.0,1.0,510050.SH,,3.462
14972,2020-11-20,0 days 14:55:00,10002485.SH,10002494.SH,0.4651,0.0028,0.9737,-0.0263,23.0,2.957,5.0,0.2297,0.008,0.0006,0.0012,0.0027,0.2499,-0.1577,-0.1286,10002485.SH,C,2.957,10145.0,2020-12-23,0.0,1.0,510050.SH,,3.462
14973,2020-11-20,0 days 14:55:00,10002513.SH,10002514.SH,0.914,0.0008,1.0,-0.0,23.0,2.514,5.0,0.0004,0.0,0.0,0.0011,0.0024,0.2499,-0.32,-0.1048,10002513.SH,C,2.514,10145.0,2020-12-23,0.0,1.0,510050.SH,,3.462
14974,2020-11-20,0 days 14:55:00,10002517.SH,10002518.SH,0.3667,0.0042,0.9339,-0.0661,23.0,3.056,5.0,0.4841,0.0168,0.0014,0.0008,0.0027,0.2499,-0.1247,-0.131,10002517.SH,C,3.056,10145.0,2020-12-23,0.0,1.0,510050.SH,,3.462
14975,2020-11-20,0 days 14:55:00,10002571.SH,10002572.SH,0.2727,0.0096,0.9382,-0.0618,23.0,3.154,5.0,0.6621,0.0229,0.0013,0.0012,0.0028,0.1735,-0.0932,-0.1352,10002571.SH,C,3.154,10145.0,2020-12-23,0.0,1.0,510050.SH,,3.462
14976,2020-11-20,0 days 14:55:00,10002579.SH,10002580.SH,0.1852,0.0213,0.8263,-0.1737,23.0,3.253,5.0,1.3659,0.0473,0.0027,0.0004,0.0025,0.177,-0.0623,-0.1358,10002579.SH,C,3.253,10145.0,2020-12-23,0.0,1.0,510050.SH,,3.462
14977,2020-11-20,0 days 14:55:00,10002627.SH,10002628.SH,0.113,0.049,0.6472,-0.3528,23.0,3.351,5.0,1.948,0.0674,0.0039,-0.0003,0.002,0.1797,-0.0326,-0.1415,10002627.SH,C,3.351,10145.0,2020-12-23,0.0,1.0,510050.SH,,3.462
14978,2020-11-20,0 days 14:55:00,10002643.SH,10002644.SH,0.062,0.0974,0.4409,-0.5591,23.0,3.45,5.0,2.0264,0.0702,0.0042,-0.0008,0.0014,0.1835,-0.0035,-0.1427,10002643.SH,C,3.45,10145.0,2020-12-23,1.0,1.0,510050.SH,,3.462
14979,2020-11-20,0 days 14:55:00,10002659.SH,10002660.SH,0.0321,0.1683,0.2656,-0.7344,23.0,3.549,5.0,1.6031,0.0555,0.0035,-0.0009,0.0008,0.1928,0.0248,-0.1482,10002659.SH,C,3.549,10145.0,2020-12-23,0.0,1.0,510050.SH,,3.462
14980,2020-11-20,0 days 14:55:00,10002687.SH,10002690.SH,0.0164,0.252,0.1507,-0.8493,23.0,3.647,5.0,1.0836,0.0375,0.0025,-0.0008,0.0005,0.2034,0.0521,-0.1524,10002687.SH,C,3.647,10145.0,2020-12-23,0.0,1.0,510050.SH,,3.462
14981,2020-11-20,0 days 14:55:00,10002688.SH,10002691.SH,0.0092,0.3462,0.0876,-0.9124,23.0,3.746,5.0,0.6808,0.0236,0.0017,-0.0006,0.0003,0.2203,0.0788,-0.1596,10002688.SH,C,3.746,10145.0,2020-12-23,0.0,1.0,510050.SH,,3.462
14982,2020-11-20,0 days 14:55:00,10002689.SH,10002692.SH,0.0066,0.4427,0.0604,-0.9396,23.0,3.844,5.0,0.458,0.0159,0.0013,-0.0005,0.0002,0.2462,0.1047,-0.1629,10002689.SH,C,3.844,10145.0,2020-12-23,0.0,1.0,510050.SH,,3.462
14983,2020-11-20,0 days 14:55:00,10002725.SH,10002734.SH,0.5131,0.019,0.9439,-0.0561,82.0,2.908,5.0,0.3187,0.011,0.0023,0.0003,0.0092,0.177,-0.1744,-0.0506,10002725.SH,C,2.908,10145.0,2021-03-24,0.0,2.0,510050.SH,,3.462
14984,2020-11-20,0 days 14:55:00,10002726.SH,10002735.SH,0.4686,0.0247,0.9145,-0.0855,82.0,2.957,5.0,0.4232,0.0147,0.0031,0.0002,0.009,0.1845,-0.1577,-0.0516,10002726.SH,C,2.957,10145.0,2021-03-24,0.0,2.0,510050.SH,,3.462
14985,2020-11-20,0 days 14:55:00,10002727.SH,10002736.SH,0.3874,0.0398,0.8473,-0.1527,82.0,3.056,5.0,0.6103,0.0211,0.0047,-0.0,0.0085,0.193,-0.1247,-0.0494,10002727.SH,C,3.056,10145.0,2021-03-24,0.0,2.0,510050.SH,,3.462
14986,2020-11-20,0 days 14:55:00,10002728.SH,10002737.SH,0.3109,0.0631,0.766,-0.234,82.0,3.154,5.0,0.7778,0.0269,0.0061,-0.0003,0.0078,0.1968,-0.0932,-0.0509,10002728.SH,C,3.154,10145.0,2021-03-24,0.0,2.0,510050.SH,,3.462
14987,2020-11-20,0 days 14:55:00,10002729.SH,10002738.SH,0.2433,0.0956,0.6727,-0.3273,82.0,3.253,5.0,0.9045,0.0313,0.0072,-0.0004,0.007,0.1992,-0.0623,-0.0518,10002729.SH,C,3.253,10145.0,2021-03-24,0.0,2.0,510050.SH,,3.462
14988,2020-11-20,0 days 14:55:00,10002730.SH,10002739.SH,0.1871,0.1376,0.5748,-0.4252,82.0,3.351,5.0,0.9713,0.0336,0.0079,-0.0006,0.006,0.2014,-0.0326,-0.052,10002730.SH,C,3.351,10145.0,2021-03-24,0.0,2.0,510050.SH,,3.462
14989,2020-11-20,0 days 14:55:00,10002731.SH,10002740.SH,0.141,0.1909,0.4762,-0.5238,82.0,3.45,5.0,0.9728,0.0337,0.008,-0.0007,0.005,0.2044,-0.0035,-0.0523,10002731.SH,C,3.45,10145.0,2021-03-24,1.0,2.0,510050.SH,,3.462
14990,2020-11-20,0 days 14:55:00,10002732.SH,10002741.SH,0.1048,0.2551,0.3841,-0.6159,82.0,3.549,5.0,0.9167,0.0317,0.0077,-0.0007,0.0041,0.208,0.0248,-0.0535,10002732.SH,C,3.549,10145.0,2021-03-24,0.0,2.0,510050.SH,,3.462
14991,2020-11-20,0 days 14:55:00,10002733.SH,10002742.SH,0.0775,0.3265,0.3047,-0.6953,82.0,3.647,5.0,0.8248,0.0286,0.007,-0.0007,0.0033,0.2119,0.0521,-0.0541,10002733.SH,C,3.647,10145.0,2021-03-24,0.0,2.0,510050.SH,,3.462
14992,2020-11-20,0 days 14:55:00,10002761.SH,10002762.SH,0.5592,0.0149,0.9693,-0.0307,82.0,2.859,5.0,0.2088,0.0072,0.0014,0.0004,0.0094,0.1657,-0.1914,-0.0496,10002761.SH,C,2.859,10145.0,2021-03-24,0.0,2.0,510050.SH,,3.462
14993,2020-11-20,0 days 14:55:00,10002767.SH,10002768.SH,0.0574,0.4069,0.2383,-0.7617,82.0,3.746,5.0,0.7115,0.0246,0.0062,-0.0006,0.0026,0.2173,0.0788,-0.0554,10002767.SH,C,3.746,10145.0,2021-03-24,0.0,2.0,510050.SH,,3.462
14994,2020-11-20,0 days 14:55:00,10002815.SH,10002824.SH,0.5123,0.0001,0.9977,-0.0023,3.0,2.95,5.0,0.0359,0.0012,0.0,-0.0003,0.0004,0.513,-0.16,0.0046,10002815.SH,C,2.95,10000.0,2020-11-25,0.0,0.0,510050.SH,,3.462
14995,2020-11-20,0 days 14:55:00,10002816.SH,10002825.SH,0.4618,0.0002,0.9974,-0.0026,3.0,3.0,5.0,0.0447,0.0015,0.0,-0.0001,0.0004,0.4653,-0.1432,-0.0092,10002816.SH,C,3.0,10000.0,2020-11-25,0.0,0.0,510050.SH,,3.462
14996,2020-11-20,0 days 14:55:00,10002817.SH,10002826.SH,0.3618,0.0002,0.9966,-0.0034,3.0,3.1,5.0,0.0723,0.0025,0.0,-0.0001,0.0004,0.3702,-0.1104,-0.0092,10002817.SH,C,3.1,10000.0,2020-11-25,0.0,0.0,510050.SH,,3.462
14997,2020-11-20,0 days 14:55:00,10002818.SH,10002827.SH,0.2633,0.0003,0.9902,-0.0098,3.0,3.2,5.0,0.2218,0.0077,0.0001,-0.0008,0.0004,0.307,-0.0787,0.0229,10002818.SH,C,3.2,10000.0,2020-11-25,0.0,0.0,510050.SH,,3.462
14998,2020-11-20,0 days 14:55:00,10002819.SH,10002828.SH,0.1639,0.0005,0.9804,-0.0196,3.0,3.3,5.0,0.5838,0.0202,0.0002,-0.0011,0.0004,0.2123,-0.0479,0.0321,10002819.SH,C,3.3,10000.0,2020-11-25,0.0,0.0,510050.SH,,3.462
14999,2020-11-20,0 days 14:55:00,10002820.SH,10002829.SH,0.0682,0.0053,0.8421,-0.1579,3.0,3.4,5.0,3.7789,0.1308,0.0009,-0.0028,0.0004,0.166,-0.0181,0.0207,10002820.SH,C,3.4,10000.0,2020-11-25,0.0,0.0,510050.SH,,3.462
15000,2020-11-20,0 days 14:55:00,10002821.SH,10002830.SH,0.0109,0.0471,0.2842,-0.7158,3.0,3.5,5.0,5.4523,0.1888,0.0013,-0.0037,0.0001,0.1618,0.0109,0.0413,10002821.SH,C,3.5,10000.0,2020-11-25,1.0,0.0,510050.SH,,3.462
15001,2020-11-20,0 days 14:55:00,10002822.SH,10002831.SH,0.0013,0.1375,0.042,-0.958,3.0,3.6,5.0,1.1666,0.0404,0.0003,-0.0012,0.0,0.1997,0.0391,0.0413,10002822.SH,C,3.6,10000.0,2020-11-25,0.0,0.0,510050.SH,,3.462
15002,2020-11-20,0 days 14:55:00,10002823.SH,10002832.SH,0.0004,0.2375,0.0117,-0.9883,3.0,3.7,5.0,0.3036,0.0105,0.0001,-0.0005,0.0,0.2614,0.0665,0.0207,10002823.SH,C,3.7,10000.0,2020-11-25,0.0,0.0,510050.SH,,3.462
15003,2020-11-20,0 days 14:55:00,10002853.SH,10002854.SH,0.0002,0.3359,0.0051,-0.9949,3.0,3.8,5.0,0.119,0.0041,0.0001,-0.0003,0.0,0.3221,0.0932,0.0528,10002853.SH,C,3.8,10000.0,2020-11-25,0.0,0.0,510050.SH,,3.462
15004,2020-11-20,0 days 14:55:00,10002859.SH,10002868.SH,0.4948,0.059,0.8379,-0.1621,142.0,2.957,5.0,0.4671,0.0162,0.0065,-0.0001,0.0139,0.1994,-0.1577,-0.0338,10002859.SH,C,2.957,10145.0,2021-06-23,0.0,3.0,510050.SH,,3.462
15005,2020-11-20,0 days 14:55:00,10002860.SH,10002869.SH,0.4212,0.0833,0.7762,-0.2238,142.0,3.056,5.0,0.5585,0.0193,0.0079,-0.0003,0.0131,0.2031,-0.1247,-0.0332,10002860.SH,C,3.056,10145.0,2021-06-23,0.0,3.0,510050.SH,,3.462
15006,2020-11-20,0 days 14:55:00,10002861.SH,10002870.SH,0.3517,0.1148,0.7078,-0.2922,142.0,3.154,5.0,0.637,0.0221,0.0091,-0.0004,0.0122,0.2046,-0.0932,-0.0347,10002861.SH,C,3.154,10145.0,2021-06-23,0.0,3.0,510050.SH,,3.462
15007,2020-11-20,0 days 14:55:00,10002862.SH,10002871.SH,0.2912,0.153,0.6359,-0.3641,142.0,3.253,5.0,0.6914,0.0239,0.0099,-0.0004,0.0111,0.2061,-0.0623,-0.0346,10002862.SH,C,3.253,10145.0,2021-06-23,0.0,3.0,510050.SH,,3.462
15008,2020-11-20,0 days 14:55:00,10002863.SH,10002872.SH,0.2409,0.198,0.5649,-0.4351,142.0,3.351,5.0,0.7175,0.0248,0.0104,-0.0005,0.0099,0.2081,-0.0326,-0.0332,10002863.SH,C,3.351,10145.0,2021-06-23,0.0,3.0,510050.SH,,3.462
15009,2020-11-20,0 days 14:55:00,10002864.SH,10002873.SH,0.195,0.253,0.4911,-0.5089,142.0,3.45,5.0,0.7206,0.0249,0.0105,-0.0006,0.0087,0.21,-0.0035,-0.0342,10002864.SH,C,3.45,10145.0,2021-06-23,1.0,3.0,510050.SH,,3.462
15010,2020-11-20,0 days 14:55:00,10002865.SH,10002874.SH,0.1579,0.3142,0.4231,-0.5769,142.0,3.549,5.0,0.6996,0.0242,0.0103,-0.0006,0.0076,0.2123,0.0248,-0.0338,10002865.SH,C,3.549,10145.0,2021-06-23,0.0,3.0,510050.SH,,3.462
15011,2020-11-20,0 days 14:55:00,10002866.SH,10002875.SH,0.1267,0.3815,0.3599,-0.6401,142.0,3.647,5.0,0.6624,0.0229,0.0099,-0.0006,0.0065,0.2142,0.0521,-0.0341,10002866.SH,C,3.647,10145.0,2021-06-23,0.0,3.0,510050.SH,,3.462
15012,2020-11-20,0 days 14:55:00,10002867.SH,10002876.SH,0.1016,0.4501,0.305,-0.695,142.0,3.746,5.0,0.6171,0.0214,0.0092,-0.0006,0.0055,0.2153,0.0788,-0.0315,10002867.SH,C,3.746,10145.0,2021-06-23,0.0,3.0,510050.SH,,3.462
15013,2020-11-20,0 days 14:55:00,10002895.SH,10002896.SH,0.5364,0.0497,0.8648,-0.1352,142.0,2.908,5.0,0.4148,0.0144,0.0057,-0.0001,0.0142,0.1987,-0.1744,-0.0329,10002895.SH,C,2.908,10145.0,2021-06-23,0.0,3.0,510050.SH,,3.462
15014,2020-11-20,0 days 14:55:00,10002907.SH,10002908.SH,0.0001,0.4364,0.0024,-0.9976,3.0,3.9,5.0,0.0512,0.0018,0.0,-0.0002,0.0,0.3755,0.1191,0.039,10002907.SH,C,3.9,10000.0,2020-11-25,0.0,0.0,510050.SH,,3.462
15015,2020-11-20,0 days 14:55:00,10002909.SH,10002910.SH,0.0423,0.495,0.1839,-0.8161,82.0,3.844,5.0,0.5947,0.0206,0.0053,-0.0006,0.002,0.2233,0.1047,-0.0598,10002909.SH,C,3.844,10145.0,2021-03-24,0.0,2.0,510050.SH,,3.462
15016,2020-11-20,0 days 14:55:00,10002911.SH,10002912.SH,0.0816,0.5326,0.2549,-0.7451,142.0,3.844,5.0,0.5546,0.0192,0.0085,-0.0005,0.0046,0.2196,0.1047,-0.0337,10002911.SH,C,3.844,10145.0,2021-06-23,0.0,3.0,510050.SH,,3.462
15017,2020-11-23,0 days 14:55:00,10002477.SH,10002486.SH,0.9242,0.0008,1.0,-0.0,22.0,2.563,5.0,0.0003,0.0,0.0,0.0012,0.0023,0.2499,-0.3179,-0.1102,10002477.SH,C,2.563,10145.0,2020-12-23,0.0,1.0,510050.SH,,3.522
15018,2020-11-23,0 days 14:55:00,10002478.SH,10002487.SH,0.8756,0.0009,1.0,-0.0,22.0,2.612,5.0,0.0008,0.0,0.0,0.0012,0.0024,0.2499,-0.2989,-0.1092,10002478.SH,C,2.612,10145.0,2020-12-23,0.0,1.0,510050.SH,,3.522
15019,2020-11-23,0 days 14:55:00,10002479.SH,10002488.SH,0.8203,0.0011,0.9999,-0.0001,22.0,2.661,5.0,0.0021,0.0001,0.0,0.0014,0.0024,0.2499,-0.2803,-0.1293,10002479.SH,C,2.661,10145.0,2020-12-23,0.0,1.0,510050.SH,,3.522
15020,2020-11-23,0 days 14:55:00,10002480.SH,10002489.SH,0.7745,0.001,0.9997,-0.0003,22.0,2.711,5.0,0.0048,0.0002,0.0,0.0013,0.0025,0.2499,-0.2617,-0.116,10002480.SH,C,2.711,10145.0,2020-12-23,0.0,1.0,510050.SH,,3.522
15021,2020-11-23,0 days 14:55:00,10002481.SH,10002490.SH,0.7268,0.0012,0.9992,-0.0008,22.0,2.76,5.0,0.0104,0.0004,0.0,0.0013,0.0025,0.2499,-0.2438,-0.1126,10002481.SH,C,2.76,10145.0,2020-12-23,0.0,1.0,510050.SH,,3.522
15022,2020-11-23,0 days 14:55:00,10002482.SH,10002491.SH,0.6672,0.0016,0.998,-0.002,22.0,2.809,5.0,0.0239,0.0008,0.0001,0.0017,0.0026,0.2499,-0.2262,-0.1467,10002482.SH,C,2.809,10145.0,2020-12-23,0.0,1.0,510050.SH,,3.522
15023,2020-11-23,0 days 14:55:00,10002483.SH,10002492.SH,0.6255,0.0016,0.9963,-0.0037,22.0,2.859,5.0,0.0422,0.0015,0.0001,0.0014,0.0026,0.2499,-0.2086,-0.121,10002483.SH,C,2.859,10145.0,2020-12-23,0.0,1.0,510050.SH,,3.522
15024,2020-11-23,0 days 14:55:00,10002484.SH,10002493.SH,0.575,0.0016,0.9927,-0.0073,22.0,2.908,5.0,0.0764,0.0027,0.0002,0.0014,0.0026,0.2499,-0.1916,-0.1256,10002484.SH,C,2.908,10145.0,2020-12-23,0.0,1.0,510050.SH,,3.522
15025,2020-11-23,0 days 14:55:00,10002485.SH,10002494.SH,0.5268,0.0022,0.9868,-0.0132,22.0,2.957,5.0,0.1283,0.0045,0.0004,0.0013,0.0026,0.2499,-0.1749,-0.125,10002485.SH,C,2.957,10145.0,2020-12-23,0.0,1.0,510050.SH,,3.522
15026,2020-11-23,0 days 14:55:00,10002513.SH,10002514.SH,0.973,0.0007,1.0,-0.0,22.0,2.514,5.0,0.0001,0.0,0.0,0.0011,0.0023,0.2499,-0.3372,-0.1105,10002513.SH,C,2.514,10145.0,2020-12-23,0.0,1.0,510050.SH,,3.522
15027,2020-11-23,0 days 14:55:00,10002517.SH,10002518.SH,0.4274,0.0031,0.9622,-0.0378,22.0,3.056,5.0,0.3119,0.011,0.0009,0.0011,0.0027,0.2499,-0.1419,-0.129,10002517.SH,C,3.056,10145.0,2020-12-23,0.0,1.0,510050.SH,,3.522
15028,2020-11-23,0 days 14:55:00,10002571.SH,10002572.SH,0.3326,0.0062,0.9797,-0.0203,22.0,3.154,5.0,0.2851,0.01,0.0005,0.0014,0.0028,0.1629,-0.1104,-0.1287,10002571.SH,C,3.154,10145.0,2020-12-23,0.0,1.0,510050.SH,,3.522
15029,2020-11-23,0 days 14:55:00,10002579.SH,10002580.SH,0.2382,0.0127,0.9023,-0.0977,22.0,3.253,5.0,0.9224,0.0325,0.0018,0.0009,0.0026,0.1771,-0.0795,-0.1346,10002579.SH,C,3.253,10145.0,2020-12-23,0.0,1.0,510050.SH,,3.522
15030,2020-11-23,0 days 14:55:00,10002627.SH,10002628.SH,0.1557,0.0305,0.7608,-0.2392,22.0,3.351,5.0,1.6221,0.0571,0.0033,0.0001,0.0023,0.1812,-0.0498,-0.1417,10002627.SH,C,3.351,10145.0,2020-12-23,0.0,1.0,510050.SH,,3.522
15031,2020-11-23,0 days 14:55:00,10002643.SH,10002644.SH,0.0916,0.066,0.5667,-0.4333,22.0,3.45,5.0,2.0236,0.0713,0.0042,-0.0006,0.0017,0.1841,-0.0207,-0.1436,10002643.SH,C,3.45,10145.0,2020-12-23,0.0,1.0,510050.SH,,3.522
15032,2020-11-23,0 days 14:55:00,10002659.SH,10002660.SH,0.051,0.1245,0.3726,-0.6274,22.0,3.549,5.0,1.8488,0.0651,0.004,-0.001,0.0011,0.1939,0.0076,-0.1439,10002659.SH,C,3.549,10145.0,2020-12-23,1.0,1.0,510050.SH,,3.522
15033,2020-11-23,0 days 14:55:00,10002687.SH,10002690.SH,0.0282,0.2014,0.2285,-0.7715,22.0,3.647,5.0,1.3788,0.0486,0.0032,-0.001,0.0007,0.2078,0.0349,-0.1492,10002687.SH,C,3.647,10145.0,2020-12-23,0.0,1.0,510050.SH,,3.522
15034,2020-11-23,0 days 14:55:00,10002688.SH,10002691.SH,0.0158,0.288,0.1369,-0.8631,22.0,3.746,5.0,0.935,0.0329,0.0023,-0.0009,0.0004,0.2221,0.0617,-0.1492,10002688.SH,C,3.746,10145.0,2020-12-23,0.0,1.0,510050.SH,,3.522
15035,2020-11-23,0 days 14:55:00,10002689.SH,10002692.SH,0.0101,0.383,0.0876,-0.9124,22.0,3.844,5.0,0.619,0.0218,0.0017,-0.0007,0.0003,0.2435,0.0875,-0.1575,10002689.SH,C,3.844,10145.0,2020-12-23,0.0,1.0,510050.SH,,3.522
15036,2020-11-23,0 days 14:55:00,10002725.SH,10002734.SH,0.5768,0.0166,0.9578,-0.0422,81.0,2.908,5.0,0.2422,0.0085,0.0018,0.0003,0.0092,0.1836,-0.1916,-0.0452,10002725.SH,C,2.908,10145.0,2021-03-24,0.0,2.0,510050.SH,,3.522
15037,2020-11-23,0 days 14:55:00,10002726.SH,10002735.SH,0.5338,0.0209,0.9332,-0.0668,81.0,2.957,5.0,0.3312,0.0117,0.0026,0.0002,0.0091,0.193,-0.1749,-0.0438,10002726.SH,C,2.957,10145.0,2021-03-24,0.0,2.0,510050.SH,,3.522
15038,2020-11-23,0 days 14:55:00,10002727.SH,10002736.SH,0.4467,0.0331,0.8782,-0.1218,81.0,3.056,5.0,0.4996,0.0176,0.0041,-0.0,0.0088,0.1997,-0.1419,-0.0441,10002727.SH,C,3.056,10145.0,2021-03-24,0.0,2.0,510050.SH,,3.522
15039,2020-11-23,0 days 14:55:00,10002728.SH,10002737.SH,0.3654,0.0521,0.809,-0.191,81.0,3.154,5.0,0.6629,0.0233,0.0055,-0.0002,0.0082,0.2028,-0.1104,-0.046,10002728.SH,C,3.154,10145.0,2021-03-24,0.0,2.0,510050.SH,,3.522
15040,2020-11-23,0 days 14:55:00,10002729.SH,10002738.SH,0.2925,0.0783,0.7276,-0.2724,81.0,3.253,5.0,0.8033,0.0283,0.0067,-0.0004,0.0075,0.2041,-0.0795,-0.0461,10002729.SH,C,3.253,10145.0,2021-03-24,0.0,2.0,510050.SH,,3.522
15041,2020-11-23,0 days 14:55:00,10002730.SH,10002739.SH,0.2294,0.1151,0.6353,-0.3647,81.0,3.351,5.0,0.8993,0.0317,0.0076,-0.0006,0.0066,0.2063,-0.0498,-0.0477,10002730.SH,C,3.351,10145.0,2021-03-24,0.0,2.0,510050.SH,,3.522
15042,2020-11-23,0 days 14:55:00,10002731.SH,10002740.SH,0.1775,0.1622,0.5401,-0.4599,81.0,3.45,5.0,0.9355,0.0329,0.008,-0.0007,0.0057,0.2095,-0.0207,-0.0477,10002731.SH,C,3.45,10145.0,2021-03-24,0.0,2.0,510050.SH,,3.522
15043,2020-11-23,0 days 14:55:00,10002732.SH,10002741.SH,0.1353,0.2188,0.4484,-0.5516,81.0,3.549,5.0,0.9185,0.0323,0.008,-0.0008,0.0048,0.2127,0.0076,-0.0475,10002732.SH,C,3.549,10145.0,2021-03-24,1.0,2.0,510050.SH,,3.522
15044,2020-11-23,0 days 14:55:00,10002733.SH,10002742.SH,0.1018,0.2839,0.3642,-0.6358,81.0,3.647,5.0,0.8597,0.0303,0.0076,-0.0008,0.0039,0.2157,0.0349,-0.048,10002733.SH,C,3.647,10145.0,2021-03-24,0.0,2.0,510050.SH,,3.522
15045,2020-11-23,0 days 14:55:00,10002761.SH,10002762.SH,0.6272,0.0132,0.9755,-0.0245,81.0,2.859,5.0,0.1606,0.0057,0.0012,0.0003,0.0093,0.1768,-0.2086,-0.0412,10002761.SH,C,2.859,10145.0,2021-03-24,0.0,2.0,510050.SH,,3.522
15046,2020-11-23,0 days 14:55:00,10002767.SH,10002768.SH,0.0777,0.3601,0.2927,-0.7073,81.0,3.746,5.0,0.7636,0.0269,0.007,-0.0008,0.0032,0.2223,0.0617,-0.0491,10002767.SH,C,3.746,10145.0,2021-03-24,0.0,2.0,510050.SH,,3.522
15047,2020-11-23,0 days 14:55:00,10002815.SH,10002824.SH,0.571,0.0001,1.0,-0.0,2.0,2.95,5.0,0.0,0.0,0.0,0.0004,0.0002,0.2499,-0.1772,-0.0371,10002815.SH,C,2.95,10000.0,2020-11-25,0.0,0.0,510050.SH,,3.522
15048,2020-11-23,0 days 14:55:00,10002816.SH,10002825.SH,0.5215,0.0002,0.9985,-0.0015,2.0,3.0,5.0,0.0254,0.0009,0.0,0.0001,0.0002,0.5998,-0.1604,-0.0236,10002816.SH,C,3.0,10000.0,2020-11-25,0.0,0.0,510050.SH,,3.522
15049,2020-11-23,0 days 14:55:00,10002817.SH,10002826.SH,0.4196,0.0002,1.0,-0.0,2.0,3.1,5.0,0.0,0.0,0.0,0.0011,0.0003,0.2499,-0.1276,-0.0877,10002817.SH,C,3.1,10000.0,2020-11-25,0.0,0.0,510050.SH,,3.522
15050,2020-11-23,0 days 14:55:00,10002818.SH,10002827.SH,0.3214,0.0002,0.997,-0.003,2.0,3.2,5.0,0.0735,0.0026,0.0,0.0001,0.0003,0.3852,-0.0959,-0.027,10002818.SH,C,3.2,10000.0,2020-11-25,0.0,0.0,510050.SH,,3.522
15051,2020-11-23,0 days 14:55:00,10002819.SH,10002828.SH,0.2192,0.0002,0.9912,-0.0088,2.0,3.3,5.0,0.249,0.0088,0.0001,0.0008,0.0003,0.2999,-0.0651,-0.1012,10002819.SH,C,3.3,10000.0,2020-11-25,0.0,0.0,510050.SH,,3.522
15052,2020-11-23,0 days 14:55:00,10002820.SH,10002829.SH,0.12,0.0006,0.9793,-0.0207,2.0,3.4,5.0,0.832,0.0293,0.0002,0.0005,0.0003,0.1871,-0.0353,-0.0877,10002820.SH,C,3.4,10000.0,2020-11-25,0.0,0.0,510050.SH,,3.522
15053,2020-11-23,0 days 14:55:00,10002821.SH,10002830.SH,0.0319,0.0116,0.6593,-0.3407,2.0,3.5,5.0,7.2505,0.2554,0.0012,-0.0041,0.0002,0.1581,-0.0063,-0.0573,10002821.SH,C,3.5,10000.0,2020-11-25,1.0,0.0,510050.SH,,3.522
15054,2020-11-23,0 days 14:55:00,10002822.SH,10002831.SH,0.0032,0.083,0.1066,-0.8934,2.0,3.6,5.0,2.9211,0.1029,0.0006,-0.0028,0.0,0.1968,0.0219,-0.0607,10002822.SH,C,3.6,10000.0,2020-11-25,0.0,0.0,510050.SH,,3.522
15055,2020-11-23,0 days 14:55:00,10002823.SH,10002832.SH,0.0004,0.1808,0.0143,-0.9857,2.0,3.7,5.0,0.455,0.016,0.0001,-0.0007,0.0,0.2501,0.0493,-0.0809,10002823.SH,C,3.7,10000.0,2020-11-25,0.0,0.0,510050.SH,,3.522
15056,2020-11-23,0 days 14:55:00,10002853.SH,10002854.SH,0.0002,0.2796,0.0059,-0.9941,2.0,3.8,5.0,0.1574,0.0055,0.0001,-0.0004,0.0,0.3318,0.076,-0.0472,10002853.SH,C,3.8,10000.0,2020-11-25,0.0,0.0,510050.SH,,3.522
